symbol,open,high,low,close,volume,adjclose,dividends,splits
GGBR4.SA,24.079999923706055,24.299999237060547,23.780000686645508,24.200000762939453,9235000,24.200000762939453,0.0,0.0
GGBR4.SA,24.329999923706055,24.350000381469727,23.670000076293945,24.079999923706055,16929700,24.079999923706055,0.0,0.0
GGBR4.SA,24.049999237060547,25.190000534057617,24.010000228881836,25.09000015258789,12785500,25.09000015258789,0.0,0.0
GGBR4.SA,25.0,25.350000381469727,24.709999084472656,25.040000915527344,11888500,25.040000915527344,0.0,0.0
GGBR4.SA,24.549999237060547,24.790000915527344,24.25,24.459999084472656,10211100,24.459999084472656,0.0,0.0
GGBR4.SA,24.8700008392334,25.06999969482422,24.100000381469727,24.209999084472656,15008400,24.209999084472656,0.0,0.0
GGBR4.SA,24.81999969482422,25.15999984741211,24.729999542236328,24.959999084472656,12150800,24.959999084472656,0.0,0.0
GGBR4.SA,25.229999542236328,25.469999313354492,24.899999618530273,24.950000762939453,4585900,24.950000762939453,0.0,0.0
GGBR4.SA,25.170000076293945,25.170000076293945,24.219999313354492,24.31999969482422,8773600,24.31999969482422,0.0,0.0
GGBR4.SA,24.1200008392334,24.350000381469727,23.850000381469727,23.969999313354492,15610900,23.969999313354492,0.0,0.0
GGBR4.SA,24.25,24.579999923706055,23.8700008392334,24.290000915527344,9845300,24.290000915527344,0.0,0.0
GGBR4.SA,25.049999237060547,25.600000381469727,24.90999984741211,25.079999923706055,15738300,25.079999923706055,0.0,0.0
GGBR4.SA,25.25,25.360000610351562,24.860000610351562,25.059999465942383,5643000,25.059999465942383,0.0,0.0
GGBR4.SA,25.190000534057617,25.270000457763672,24.90999984741211,25.0,9765400,25.0,0.0,0.0
GGBR4.SA,25.139999389648438,25.25,24.770000457763672,25.190000534057617,12564400,25.190000534057617,0.0,0.0
GGBR4.SA,25.399999618530273,25.670000076293945,25.100000381469727,25.299999237060547,7420900,25.299999237060547,0.0,0.0
GGBR4.SA,25.239999771118164,25.25,24.65999984741211,25.1299991607666,6071900,25.1299991607666,0.0,0.0
GGBR4.SA,25.399999618530273,25.489999771118164,25.040000915527344,25.149999618530273,8588800,25.149999618530273,0.0,0.0
GGBR4.SA,25.479999542236328,26.190000534057617,25.3799991607666,26.040000915527344,15359000,26.040000915527344,0.0,0.0
GGBR4.SA,26.139999389648438,26.299999237060547,25.760000228881836,25.920000076293945,8417400,25.920000076293945,0.0,0.0
GGBR4.SA,25.860000610351562,26.100000381469727,25.600000381469727,25.950000762939453,14526600,25.950000762939453,0.0,0.0
