,symbol,date,open,high,low,close,volume,adjclose,dividends,splits,weekday
197,ITSA3.SA,2023-03-30,8.260000228881836,8.399999618530273,8.260000228881836,8.329999923706055,189700,8.308001518249512,0.0,0.0,3
198,ITSA3.SA,2023-04-02,8.329999923706055,8.390000343322754,8.1899995803833,8.229999542236328,127100,8.20826530456543,0.0,0.0,6
199,ITSA3.SA,2023-04-03,8.25,8.380000114440918,8.25,8.300000190734863,93300,8.278080940246582,0.0,0.0,0
200,ITSA3.SA,2023-04-04,8.3100004196167,8.369999885559082,8.260000228881836,8.270000457763672,92000,8.248160362243652,0.0,0.0,1
201,ITSA3.SA,2023-04-05,8.270000457763672,8.329999923706055,8.220000267028809,8.220000267028809,102300,8.19829273223877,0.0,0.0,2
202,ITSA3.SA,2023-04-09,8.229999542236328,8.369999885559082,8.229999542236328,8.239999771118164,154000,8.218238830566406,0.0,0.0,6
203,ITSA3.SA,2023-04-10,8.270000457763672,8.550000190734863,8.270000457763672,8.520000457763672,122100,8.4975004196167,0.0,0.0,0
204,ITSA3.SA,2023-04-11,8.550000190734863,8.8100004196167,8.539999961853027,8.670000076293945,207100,8.647104263305664,0.0,0.0,1
205,ITSA3.SA,2023-04-12,8.670000076293945,8.760000228881836,8.640000343322754,8.710000038146973,225500,8.68699836730957,0.0,0.0,2
206,ITSA3.SA,2023-04-13,8.710000038146973,8.819999694824219,8.649999618530273,8.770000457763672,94100,8.746840476989746,0.0,0.0,3
207,ITSA3.SA,2023-04-16,8.770000457763672,8.819999694824219,8.710000038146973,8.75,54600,8.726892471313477,0.0,0.0,6
208,ITSA3.SA,2023-04-17,8.75,8.789999961853027,8.670000076293945,8.710000038146973,84600,8.68699836730957,0.0,0.0,0
209,ITSA3.SA,2023-04-18,8.710000038146973,8.710000038146973,8.630000114440918,8.680000305175781,68600,8.65707778930664,0.0,0.0,1
210,ITSA3.SA,2023-04-19,8.680000305175781,8.6899995803833,8.600000381469727,8.619999885559082,104700,8.597235679626465,0.0,0.0,2
211,ITSA3.SA,2023-04-23,8.600000381469727,8.760000228881836,8.59000015258789,8.699999809265137,322600,8.677024841308594,0.0,0.0,6
212,ITSA3.SA,2023-04-24,8.6899995803833,8.729999542236328,8.65999984741211,8.6899995803833,74300,8.6670503616333,0.0,0.0,0
213,ITSA3.SA,2023-04-25,8.699999809265137,8.699999809265137,8.59000015258789,8.630000114440918,62900,8.607209205627441,0.0,0.0,1
214,ITSA3.SA,2023-04-26,8.609999656677246,8.739999771118164,8.609999656677246,8.739999771118164,81300,8.7169189453125,0.0,0.0,2
215,ITSA3.SA,2023-04-27,8.770000457763672,8.84000015258789,8.670000076293945,8.800000190734863,107700,8.776761054992676,0.0,0.0,3
216,ITSA3.SA,2023-05-01,8.800000190734863,8.829999923706055,8.510000228881836,8.550000190734863,149600,8.527420997619629,0.0,0.0,0
217,ITSA3.SA,2023-05-02,8.550000190734863,8.5600004196167,8.489999771118164,8.539999961853027,84400,8.517447471618652,0.0,0.0,1
218,ITSA3.SA,2023-05-03,8.520000457763672,8.65999984741211,8.470000267028809,8.649999618530273,103900,8.627156257629395,0.0,0.0,2
219,ITSA3.SA,2023-05-04,8.600000381469727,8.899999618530273,8.59000015258789,8.829999923706055,270600,8.806681632995605,0.0,0.0,3
220,ITSA3.SA,2023-05-07,8.84000015258789,9.020000457763672,8.84000015258789,8.880000114440918,136400,8.856549263000488,0.0,0.0,6
221,ITSA3.SA,2023-05-08,8.90999984741211,9.050000190734863,8.890000343322754,8.949999809265137,122100,8.926363945007324,0.0,0.0,0
222,ITSA3.SA,2023-05-09,8.949999809265137,9.0600004196167,8.899999618530273,9.050000190734863,107300,9.026100158691406,0.0,0.0,1
223,ITSA3.SA,2023-05-10,9.039999961853027,9.15999984741211,9.020000457763672,9.130000114440918,112900,9.105889320373535,0.0,0.0,2
224,ITSA3.SA,2023-05-11,9.130000114440918,9.130000114440918,9.020000457763672,9.029999732971191,187000,9.006153106689453,0.0,0.0,3
225,ITSA3.SA,2023-05-14,9.069999694824219,9.130000114440918,9.050000190734863,9.0600004196167,72300,9.0360746383667,0.0,0.0,6
226,ITSA3.SA,2023-05-15,9.069999694824219,9.210000038146973,8.989999771118164,8.989999771118164,213500,8.966259002685547,0.0,0.0,0
227,ITSA3.SA,2023-05-16,9.0,9.199999809265137,9.0,9.130000114440918,64800,9.105889320373535,0.0,0.0,1
228,ITSA3.SA,2023-05-17,9.100000381469727,9.130000114440918,8.989999771118164,9.100000381469727,42100,9.075968742370605,0.0,0.0,2
229,ITSA3.SA,2023-05-18,9.109999656677246,9.130000114440918,9.010000228881836,9.069999694824219,122400,9.04604721069336,0.0,0.0,3
230,ITSA3.SA,2023-05-21,9.069999694824219,9.180000305175781,9.020000457763672,9.050000190734863,119500,9.026100158691406,0.0,0.0,6
231,ITSA3.SA,2023-05-22,9.039999961853027,9.170000076293945,9.020000457763672,9.0600004196167,60000,9.0360746383667,0.0,0.0,0
232,ITSA3.SA,2023-05-23,9.0600004196167,9.100000381469727,8.970000267028809,8.970000267028809,75100,8.946311950683594,0.0,0.0,1
233,ITSA3.SA,2023-05-24,9.039999961853027,9.199999809265137,9.039999961853027,9.109999656677246,92100,9.085941314697266,0.0,0.0,2
234,ITSA3.SA,2023-05-25,9.210000038146973,9.260000228881836,9.0600004196167,9.0600004196167,54200,9.0360746383667,0.0,0.0,3
235,ITSA3.SA,2023-05-28,9.119999885559082,9.119999885559082,9.020000457763672,9.050000190734863,75600,9.026100158691406,0.0,0.0,6
236,ITSA3.SA,2023-05-29,9.069999694824219,9.15999984741211,8.949999809265137,9.039999961853027,107900,9.01612663269043,0.0,0.0,0
237,ITSA3.SA,2023-05-30,9.039999961853027,9.039999961853027,8.90999984741211,8.90999984741211,81700,8.886469841003418,0.0,0.0,1
238,ITSA3.SA,2023-05-31,8.90999984741211,9.020000457763672,8.880000114440918,8.970000267028809,120100,8.970000267028809,0.02353,0.0,2
239,ITSA3.SA,2023-06-01,8.979999542236328,9.239999771118164,8.979999542236328,9.199999809265137,147100,9.199999809265137,0.0,0.0,3
240,ITSA3.SA,2023-06-04,9.199999809265137,9.229999542236328,9.130000114440918,9.220000267028809,65000,9.220000267028809,0.0,0.0,6
241,ITSA3.SA,2023-06-05,9.220000267028809,9.319999694824219,9.180000305175781,9.220000267028809,256000,9.220000267028809,0.0,0.0,0
242,ITSA3.SA,2023-06-06,9.229999542236328,9.279999732971191,9.170000076293945,9.239999771118164,77200,9.239999771118164,0.0,0.0,1
243,ITSA3.SA,2023-06-08,9.239999771118164,9.390000343322754,9.199999809265137,9.390000343322754,57400,9.390000343322754,0.0,0.0,3
244,ITSA3.SA,2023-06-11,9.350000381469727,9.420000076293945,9.319999694824219,9.34000015258789,91000,9.34000015258789,0.0,0.0,6
245,ITSA3.SA,2023-06-12,9.350000381469727,9.489999771118164,9.350000381469727,9.4399995803833,164000,9.4399995803833,0.0,0.0,0
246,ITSA3.SA,2023-06-13,9.5,9.640000343322754,9.430000305175781,9.569999694824219,72200,9.569999694824219,0.0,0.0,1
247,ITSA3.SA,2023-06-14,9.569999694824219,9.8100004196167,9.539999961853027,9.75,474800,9.75,0.0,0.0,2
248,ITSA3.SA,2023-06-15,9.75,9.890000343322754,9.649999618530273,9.649999618530273,503700,9.649999618530273,0.0,0.0,3
249,ITSA3.SA,2023-06-19,9.720000267028809,9.90999984741211,9.649999618530273,9.890000343322754,135900,9.890000343322754,0.0,0.0,0
