date,symbol,open,high,low,close,volume,adjclose,splits,weekday
2023-04-14,RCSL3.SA,10.65999984741211,11.0600004196167,10.199999809265137,10.199999809265137,685550,10.199999809265137,0.0,4
2023-04-17,RCSL3.SA,10.300000190734863,10.720000267028809,7.980000019073486,8.119999885559082,1819450,8.119999885559082,0.0,0
2023-04-18,RCSL3.SA,8.199999809265137,9.579999923706055,8.119999885559082,8.880000114440918,1087700,8.880000114440918,0.0,1
2023-04-19,RCSL3.SA,8.960000038146973,9.279999732971191,7.5,7.71999979019165,1679200,7.71999979019165,0.0,2
2023-04-20,RCSL3.SA,7.800000190734863,8.260000228881836,7.71999979019165,7.940000057220459,624150,7.940000057220459,0.0,3
2023-04-24,RCSL3.SA,8.0,8.739999771118164,7.800000190734863,8.640000343322754,736200,8.640000343322754,0.0,0
2023-04-25,RCSL3.SA,8.720000267028809,8.859999656677246,7.300000190734863,7.400000095367432,1306000,7.400000095367432,0.0,1
2023-04-26,RCSL3.SA,7.460000038146973,8.180000305175781,7.380000114440918,7.679999828338623,920450,7.679999828338623,0.0,2
2023-04-27,RCSL3.SA,7.800000190734863,8.0600004196167,7.28000020980835,7.360000133514404,824850,7.360000133514404,0.0,3
2023-04-28,RCSL3.SA,7.360000133514404,7.539999961853027,6.619999885559082,6.619999885559082,1158250,6.619999885559082,0.0,4
2023-05-02,RCSL3.SA,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,358200,1.659999966621399,0.5,1
2023-05-03,RCSL3.SA,1.1100000143051147,1.649999976158142,1.1100000143051147,1.4500000476837158,6639600,1.4500000476837158,0.0,2
2023-05-04,RCSL3.SA,1.4500000476837158,1.5399999618530273,1.3799999952316284,1.4500000476837158,3725100,1.4500000476837158,0.0,3
2023-05-05,RCSL3.SA,1.4800000190734863,1.6399999856948853,1.4700000286102295,1.590000033378601,2701100,1.590000033378601,0.0,4
2023-05-08,RCSL3.SA,1.6200000047683716,1.7300000190734863,1.600000023841858,1.6799999475479126,1758800,1.6799999475479126,0.0,0
2023-05-09,RCSL3.SA,1.690000057220459,1.7799999713897705,1.6699999570846558,1.7400000095367432,2330600,1.7400000095367432,0.0,1
2023-05-10,RCSL3.SA,1.7599999904632568,1.809999942779541,1.6100000143051147,1.659999966621399,3354600,1.659999966621399,0.0,2
2023-05-11,RCSL3.SA,1.6699999570846558,1.7300000190734863,1.649999976158142,1.6699999570846558,1859000,1.6699999570846558,0.0,3
2023-05-12,RCSL3.SA,1.659999966621399,1.7200000286102295,1.590000033378601,1.6200000047683716,2944200,1.6200000047683716,0.0,4
2023-05-15,RCSL3.SA,1.6299999952316284,1.659999966621399,1.5700000524520874,1.6100000143051147,2435600,1.6100000143051147,0.0,0
2023-05-16,RCSL3.SA,1.6200000047683716,1.6699999570846558,1.600000023841858,1.6399999856948853,2746000,1.6399999856948853,0.0,1
2023-05-17,RCSL3.SA,1.649999976158142,1.8200000524520874,1.600000023841858,1.7799999713897705,3436700,1.7799999713897705,0.0,2
2023-05-18,RCSL3.SA,1.7599999904632568,1.899999976158142,1.7000000476837158,1.7799999713897705,3216400,1.7799999713897705,0.0,3
2023-05-19,RCSL3.SA,1.7699999809265137,1.809999942779541,1.75,1.7799999713897705,1622000,1.7799999713897705,0.0,4
2023-05-22,RCSL3.SA,1.7999999523162842,1.9600000381469727,1.7899999618530273,1.940000057220459,3574300,1.940000057220459,0.0,0
2023-05-23,RCSL3.SA,1.9900000095367432,2.059999942779541,1.7000000476837158,1.7799999713897705,8522900,1.7799999713897705,0.0,1
2023-05-24,RCSL3.SA,1.8200000524520874,1.8300000429153442,1.7100000381469727,1.7899999618530273,2512100,1.7899999618530273,0.0,2
2023-05-25,RCSL3.SA,1.7999999523162842,1.8200000524520874,1.690000057220459,1.7300000190734863,3188900,1.7300000190734863,0.0,3
2023-05-26,RCSL3.SA,1.75,1.8200000524520874,1.7200000286102295,1.7899999618530273,2903200,1.7899999618530273,0.0,4
2023-05-29,RCSL3.SA,1.7999999523162842,1.8300000429153442,1.7599999904632568,1.7699999809265137,2180600,1.7699999809265137,0.0,0
2023-05-30,RCSL3.SA,1.7799999713897705,1.7999999523162842,1.75,1.7599999904632568,1401900,1.7599999904632568,0.0,1
2023-05-31,RCSL3.SA,1.75,1.7799999713897705,1.690000057220459,1.7100000381469727,1951100,1.7100000381469727,0.0,2
2023-06-01,RCSL3.SA,1.7300000190734863,1.7599999904632568,1.7000000476837158,1.75,2835800,1.75,0.0,3
2023-06-02,RCSL3.SA,1.75,1.7799999713897705,1.6699999570846558,1.690000057220459,2566700,1.690000057220459,0.0,4
2023-06-05,RCSL3.SA,1.7100000381469727,1.7400000095367432,1.6699999570846558,1.6699999570846558,3317500,1.6699999570846558,0.0,0
2023-06-06,RCSL3.SA,1.690000057220459,1.7999999523162842,1.6100000143051147,1.7799999713897705,5684700,1.7799999713897705,0.0,1
2023-06-07,RCSL3.SA,1.7999999523162842,1.9900000095367432,1.7699999809265137,1.9800000190734863,3051100,1.9800000190734863,0.0,2
2023-06-09,RCSL3.SA,2.0,2.0199999809265137,1.8899999856948853,1.909999966621399,2979000,1.909999966621399,0.0,4
2023-06-12,RCSL3.SA,1.9299999475479126,1.940000057220459,1.7400000095367432,1.809999942779541,5841000,1.809999942779541,0.0,0
2023-06-13,RCSL3.SA,1.8200000524520874,1.8300000429153442,1.7100000381469727,1.7300000190734863,2570700,1.7300000190734863,0.0,1
2023-06-14,RCSL3.SA,1.75,1.899999976158142,1.7100000381469727,1.899999976158142,4350700,1.899999976158142,0.0,2
2023-06-15,RCSL3.SA,1.8899999856948853,1.909999966621399,1.840000033378601,1.8899999856948853,1610800,1.8899999856948853,0.0,3
2023-06-16,RCSL3.SA,1.899999976158142,1.9199999570846558,1.7799999713897705,1.8200000524520874,2508800,1.8200000524520874,0.0,4
