,symbol,date,open,high,low,close,volume,adjclose,splits,weekday,dividends
216,INEP3.SA,2023-05-02,5.400000095367432,5.449999809265137,5.199999809265137,5.25,58020,5.25,0.0,1,0
217,INEP3.SA,2023-05-03,5.599999904632568,5.900000095367432,5.400000095367432,5.449999809265137,357640,5.449999809265137,0.0,2,0
218,INEP3.SA,2023-05-04,5.449999809265137,5.650000095367432,5.25,5.400000095367432,192100,5.400000095367432,0.0,3,0
219,INEP3.SA,2023-05-05,5.550000190734863,5.550000190734863,5.349999904632568,5.449999809265137,156120,5.449999809265137,0.0,4,0
220,INEP3.SA,2023-05-08,5.5,5.699999809265137,5.300000190734863,5.449999809265137,234800,5.449999809265137,0.0,0,0
221,INEP3.SA,2023-05-09,5.5,5.650000095367432,5.349999904632568,5.400000095367432,175280,5.400000095367432,0.0,1,0
222,INEP3.SA,2023-05-10,5.400000095367432,5.550000190734863,5.300000190734863,5.449999809265137,176240,5.449999809265137,0.0,2,0
223,INEP3.SA,2023-05-11,5.449999809265137,5.699999809265137,5.349999904632568,5.449999809265137,318720,5.449999809265137,0.0,3,0
224,INEP3.SA,2023-05-12,5.449999809265137,5.550000190734863,5.300000190734863,5.349999904632568,129100,5.349999904632568,0.0,4,0
225,INEP3.SA,2023-05-15,5.449999809265137,5.449999809265137,5.150000095367432,5.25,96680,5.25,0.0,0,0
226,INEP3.SA,2023-05-16,5.199999809265137,5.25,5.050000190734863,5.150000095367432,147460,5.150000095367432,0.0,1,0
227,INEP3.SA,2023-05-17,5.150000095367432,5.199999809265137,5.050000190734863,5.099999904632568,106680,5.099999904632568,0.0,2,0
228,INEP3.SA,2023-05-18,5.050000190734863,5.25,5.050000190734863,5.150000095367432,73360,5.150000095367432,0.0,3,0
229,INEP3.SA,2023-05-19,5.150000095367432,5.25,5.099999904632568,5.099999904632568,65540,5.099999904632568,0.0,4,0
230,INEP3.SA,2023-05-22,5.099999904632568,5.300000190734863,5.099999904632568,5.25,83180,5.25,0.0,0,0
231,INEP3.SA,2023-05-23,5.25,5.25,5.050000190734863,5.099999904632568,79700,5.099999904632568,0.0,1,0
232,INEP3.SA,2023-05-24,5.150000095367432,5.150000095367432,4.949999809265137,5.0,173580,5.0,0.0,2,0
233,INEP3.SA,2023-05-25,5.0,5.099999904632568,4.949999809265137,4.949999809265137,95940,4.949999809265137,0.0,3,0
234,INEP3.SA,2023-05-26,5.050000190734863,5.150000095367432,4.900000095367432,4.949999809265137,137120,4.949999809265137,0.0,4,0
235,INEP3.SA,2023-05-29,5.0,5.0,4.800000190734863,4.849999904632568,114320,4.849999904632568,0.0,0,0
236,INEP3.SA,2023-05-30,4.849999904632568,4.900000095367432,4.75,4.75,94900,4.75,0.0,1,0
237,INEP3.SA,2023-05-31,4.75,5.099999904632568,4.699999809265137,5.050000190734863,181660,5.050000190734863,0.0,2,0
238,INEP3.SA,2023-06-01,5.050000190734863,5.099999904632568,4.900000095367432,5.050000190734863,230700,5.050000190734863,0.0,3,0
239,INEP3.SA,2023-06-02,5.050000190734863,5.25,5.0,5.25,421620,5.25,0.0,4,0
240,INEP3.SA,2023-06-05,5.300000190734863,5.300000190734863,5.050000190734863,5.050000190734863,110580,5.050000190734863,0.0,0,0
241,INEP3.SA,2023-06-06,5.050000190734863,5.199999809265137,5.0,5.0,219800,5.0,0.0,1,0
242,INEP3.SA,2023-06-07,5.050000190734863,5.150000095367432,4.949999809265137,5.0,131780,5.0,0.0,2,0
243,INEP3.SA,2023-06-09,5.050000190734863,5.099999904632568,5.0,5.050000190734863,71320,5.050000190734863,0.0,4,0
244,INEP3.SA,2023-06-12,5.0,5.25,4.949999809265137,5.0,296920,5.0,0.0,0,0
245,INEP3.SA,2023-06-13,5.099999904632568,5.300000190734863,5.0,5.050000190734863,244580,5.050000190734863,0.0,1,0
246,INEP3.SA,2023-06-14,5.150000095367432,5.150000095367432,5.0,5.099999904632568,161420,5.099999904632568,0.0,2,0
247,INEP3.SA,2023-06-15,5.03000020980835,5.039999961853027,4.75,4.880000114440918,363800,4.880000114440918,0.2,3,0
248,INEP3.SA,2023-06-16,4.949999809265137,5.0,4.840000152587891,4.989999771118164,158500,4.989999771118164,0.0,4,0
249,INEP3.SA,2023-06-19,4.940000057220459,5.059999942779541,4.929999828338623,4.929999828338623,171700,4.929999828338623,0.0,0,0
